fm,algorithm,lr,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys
UNI_v2,FedProx,0.0001,5,0.7973333477973938,0.7902359641985355,0.04085156491035093,0.669865803177546,0.07593637181886412,0.6517861695160005,0.08432583956522222,0.7268277981423579,0.05312706296266646,0.7268277981423579,184.2,134.2,5712.8,6425609,5008fe8cdcb1;7e2cc876889f;9df8e4891fbf;aafacaf24b32;b95e9c0afdb1
UNI_v2,FedProx,0.0003,5,0.8746666789054871,0.8470301057770545,0.04934958414029594,0.7611885855896715,0.0801714038852239,0.7593981192610955,0.0866862834414626,0.8086102736144547,0.06380189502531473,0.8086102736144547,284.4,234.4,8800.6,6425609,05649fcd3a0b;3640e6c45e9f;4ff0a8508e13;d9fd4a73bca1;ef42a9a1c1a4
UNI_v2,FedProx,0.001,5,0.9333333492279052,0.9021969080553296,0.018179645297014043,0.870897998715187,0.028403851696904073,0.8788996254507747,0.026822412145581714,0.8866377415070644,0.030427742912274427,0.8866377415070644,321.2,271.2,9944.0,6425609,002b7dc9be06;2b2ddddd1139;9140e462e91e;98fd8992bd99;a77350074ae8
UNI_v2,SCAFFOLD,0.0001,5,0.38933334350585935,0.38519121236777865,0.12944458695186248,0.23415830600908177,0.08669581454797091,0.15956448507571513,0.08942917864831817,0.3199783581370016,0.11208542854650294,0.3199783581370016,134.8,68.0,4169.2,6425609,0e0ad534c86b;2e79d69c2e91;46224dc301f8;b71726f206f9;d87f0362ba71
UNI_v2,SCAFFOLD,0.0003,5,0.6173333406448365,0.6097640358014645,0.03777478329489726,0.3927278185437462,0.040826330696601604,0.32092091886755164,0.04595992136647972,0.5042227872577039,0.05043130789665228,0.5042227872577039,118.4,64.6,3658.8,6425609,3d8d3cc0aee2;8e32388cb77d;8f17c79f9637;a2b6fcfe0b48;d3435ac5a309
UNI_v2,SCAFFOLD,0.001,5,0.6031111240386963,0.5938161106590724,0.0374526757283597,0.4148688199585152,0.01663854510229112,0.342836027241801,0.042956480268832614,0.5094948625933962,0.03306312991901209,0.5094948625933962,108.6,47.2,3355.2,6425609,0ab544d47a78;4bcc6edcaef7;58e4c27d6425;96be102f8ff4;d6a1f78b0d5e
Virchow2,FedAvg,0.0001,5,0.8813333630561828,0.8478437754271766,0.02495990504504145,0.7895094116716919,0.03179918009565372,0.7917920153966833,0.037204701809057286,0.8206852454369509,0.02879465498543374,0.8206852454369509,196.0,146.0,6079.0,10619913,4d8e1c315a30;7fe683852885;db8b7c6d10cc;e72de4291eaf;eaef911e007e
Virchow2,FedAvg,0.0003,5,0.9115555644035339,0.8854353132628153,0.013162851400320957,0.8722913124126374,0.012957950021732653,0.8663349310655537,0.016401025400183303,0.8729846539245569,0.014201624854084653,0.8729846539245569,207.2,157.2,6433.6,10619913,0eb036fbf6f4;40e1aa913b7b;8ff3d0bb92a5;9548ae04f543;db6dbe22658a
Virchow2,FedAvg,0.001,5,0.9235555768013001,0.8917819365337672,0.030634419197748886,0.8628017245246618,0.05383580185080567,0.8632192238317723,0.05419449136440973,0.876051034744345,0.033081244569435425,0.876051034744345,267.6,217.6,8301.6,10619913,1e1ff6af722f;47c47c38ce01;53a6b2491415;59a165fee2d9;f5d853df2298
Virchow2,FedBN,0.0001,5,0.23959779610798831,0.27192839707078925,0.10518611925654048,0.1873009655027615,0.05112009205133692,0.14670236649635968,0.06641047357694387,0.20959672061967197,0.05439304246426692,0.20959672061967197,136.4,76.4,4168.6,10621449,1adb4fad5cec;76d1ff449f34;91ce32941e88;ea53debeb438;ef79475d873d
Virchow2,FedBN,0.0003,5,0.2910153818549276,0.39576891781936535,0.06557137496374456,0.23783559276393876,0.0372797703286899,0.1926658606870483,0.033435046393572546,0.2606453093376956,0.03536694480115126,0.2606453093376956,164.6,104.8,5033.4,10621449,6116b1a17d64;657bf22c6260;7addfaf557a5;c7b87e0207ce;ea7a06666b0e
Virchow2,FedBN,0.001,5,0.28603462576380456,0.4089503661513426,0.07458426409195666,0.23978884978141185,0.0394382347606887,0.1931356343268593,0.050493693238568976,0.26769907980665814,0.012622070463608071,0.26769907980665814,129.2,70.4,3934.4,10621449,729fd30175e7;e371ff4fa298;ef8c610cb619;f21dfe064760;fa8fad17e956
Virchow2,FedProx,0.0001,5,0.8911111235618592,0.8530512611879576,0.026243842115833332,0.8113817717686619,0.04645307981506988,0.8087475408632482,0.05718190818086723,0.8309919924498402,0.03366999133949425,0.8309919924498402,224.6,174.6,6970.2,10619913,07b18916fdaf;49a4753ec6fb;c679f55a18ce;d202d4f9c071;f06fe53febf8
