optimizer,fm,algorithm,client,cancer,n_train,acc
adam,CTransPath,SCAFFOLD,TCGA-SKCM_BF,SKCM,13,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_BH,BRCA,160,0.6639999999999999
adam,CTransPath,SCAFFOLD,TCGA-STAD_BR,STAD,161,0.0
adam,CTransPath,SCAFFOLD,TCGA-CESC_C5,CESC,43,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_C8,BRCA,46,0.6222222222222222
adam,CTransPath,SCAFFOLD,TCGA-COAD_CA,COAD,13,0.05
adam,CTransPath,SCAFFOLD,TCGA-STAD_CD,STAD,35,0.0
adam,CTransPath,SCAFFOLD,TCGA-STAD_CG,STAD,56,0.0
adam,CTransPath,SCAFFOLD,TCGA-COAD_CK,COAD,15,0.22857142857142856
adam,CTransPath,SCAFFOLD,TCGA-COAD_CM,COAD,48,0.2666666666666667
adam,CTransPath,SCAFFOLD,TCGA-HNSC_CN,HNSC,42,0.0
adam,CTransPath,SCAFFOLD,TCGA-HNSC_CQ,HNSC,26,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_CS,LGG,14,0.65
adam,CTransPath,SCAFFOLD,TCGA-HNSC_CV,HNSC,94,0.0
adam,CTransPath,SCAFFOLD,TCGA-COAD_D5,COAD,37,0.25999999999999995
adam,CTransPath,SCAFFOLD,TCGA-HNSC_D6,HNSC,20,0.0
adam,CTransPath,SCAFFOLD,TCGA-STAD_D7,STAD,41,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_D8,BRCA,59,0.7411764705882353
adam,CTransPath,SCAFFOLD,TCGA-SKCM_D9,SKCM,8,0.0
adam,CTransPath,SCAFFOLD,TCGA-SKCM_DA,SKCM,16,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_DB,LGG,38,0.7571428571428571
adam,CTransPath,SCAFFOLD,TCGA-LGG_DH,LGG,10,0.75
adam,CTransPath,SCAFFOLD,TCGA-COAD_DM,COAD,17,0.15
adam,CTransPath,SCAFFOLD,TCGA-HNSC_DQ,HNSC,10,0.0
adam,CTransPath,SCAFFOLD,TCGA-CESC_DS,CESC,7,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_DU,LGG,60,0.6888888888888889
adam,CTransPath,SCAFFOLD,TCGA-LGG_E1,LGG,15,0.72
adam,CTransPath,SCAFFOLD,TCGA-BRCA_E2,BRCA,70,0.6380952380952382
adam,CTransPath,SCAFFOLD,TCGA-BRCA_E9,BRCA,44,0.6615384615384615
adam,CTransPath,SCAFFOLD,TCGA-CESC_EA,CESC,18,0.0
adam,CTransPath,SCAFFOLD,TCGA-SKCM_EB,SKCM,32,0.0
adam,CTransPath,SCAFFOLD,TCGA-SKCM_EE,SKCM,60,0.0
adam,CTransPath,SCAFFOLD,TCGA-SKCM_ER,SKCM,27,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_EW,BRCA,30,0.6666666666666667
adam,CTransPath,SCAFFOLD,TCGA-COAD_F4,COAD,21,0.025
adam,CTransPath,SCAFFOLD,TCGA-HNSC_F7,HNSC,9,0.0
adam,CTransPath,SCAFFOLD,TCGA-PAAD_FB,PAAD,11,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_FG,LGG,46,0.65
adam,CTransPath,SCAFFOLD,TCGA-STAD_FP,STAD,9,0.0
adam,CTransPath,SCAFFOLD,TCGA-SKCM_FR,SKCM,7,0.0
adam,CTransPath,SCAFFOLD,TCGA-CESC_FU,CESC,10,0.0
adam,CTransPath,SCAFFOLD,TCGA-COAD_G4,COAD,33,0.18461538461538463
adam,CTransPath,SCAFFOLD,TCGA-BRCA_GM,BRCA,14,0.6
adam,CTransPath,SCAFFOLD,TCGA-SKCM_GN,SKCM,7,0.0
adam,CTransPath,SCAFFOLD,TCGA-HNSC_HD,HNSC,10,0.0
adam,CTransPath,SCAFFOLD,TCGA-STAD_HF,STAD,7,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_HT,LGG,207,0.6786885245901639
adam,CTransPath,SCAFFOLD,TCGA-STAD_HU,STAD,26,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_HW,LGG,10,0.65
adam,CTransPath,SCAFFOLD,TCGA-PAAD_HZ,PAAD,21,0.0
adam,CTransPath,SCAFFOLD,TCGA-PAAD_IB,PAAD,27,0.0
adam,CTransPath,SCAFFOLD,TCGA-STAD_IN,STAD,13,0.0
adam,CTransPath,SCAFFOLD,TCGA-HNSC_IQ,HNSC,9,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_LL,BRCA,13,0.6799999999999999
adam,CTransPath,SCAFFOLD,TCGA-LUAD_MP,LUAD,13,0.32
adam,CTransPath,SCAFFOLD,TCGA-CESC_MY,CESC,7,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_OL,BRCA,16,0.6799999999999999
adam,CTransPath,SCAFFOLD,TCGA-HNSC_P3,HNSC,10,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_P5,LGG,9,0.75
adam,CTransPath,SCAFFOLD,TCGA-CESC_Q1,CESC,7,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_QH,LGG,14,0.76
adam,CTransPath,SCAFFOLD,TCGA-HNSC_QK,HNSC,15,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_R8,LGG,16,0.7363636363636363
adam,CTransPath,SCAFFOLD,TCGA-STAD_RD,STAD,9,0.0
adam,CTransPath,SCAFFOLD,TCGA-BRCA_S3,BRCA,7,0.6
adam,CTransPath,SCAFFOLD,TCGA-LGG_S9,LGG,33,0.7090909090909091
adam,CTransPath,SCAFFOLD,TCGA-LGG_TM,LGG,17,0.7
adam,CTransPath,SCAFFOLD,TCGA-LGG_TQ,LGG,12,0.6799999999999999
adam,CTransPath,SCAFFOLD,TCGA-HNSC_UF,HNSC,12,0.0
adam,CTransPath,SCAFFOLD,TCGA-LGG_VM,LGG,43,0.674074074074074
adam,CTransPath,SCAFFOLD,TCGA-STAD_VQ,STAD,46,0.0
adam,CTransPath,SCAFFOLD,TCGA-CESC_VS,CESC,37,0.0
adam,CTransPath,SCAFFOLD,TCGA-PAAD_XD,PAAD,4,0.0
adam,CTransPath,SCAFFOLD,TCGA-CESC_ZJ,CESC,11,0.0
adam,Conch_v15,FedAvg,TCGA-LUAD_05,LUAD,16,1.0
adam,Conch_v15,FedAvg,TCGA-PAAD_2J,PAAD,11,0.72
adam,Conch_v15,FedAvg,TCGA-LUAD_38,LUAD,7,1.0
adam,Conch_v15,FedAvg,TCGA-PAAD_3A,PAAD,11,0.52
adam,Conch_v15,FedAvg,TCGA-LUAD_44,LUAD,31,0.9
adam,Conch_v15,FedAvg,TCGA-LUAD_49,LUAD,47,0.9757575757575758
adam,Conch_v15,FedAvg,TCGA-LUAD_50,LUAD,12,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_55,LUAD,63,0.9473684210526315
adam,Conch_v15,FedAvg,TCGA-LUAD_64,LUAD,8,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_69,LUAD,10,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_73,LUAD,8,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_75,LUAD,11,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_78,LUAD,21,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_86,LUAD,23,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_95,LUAD,7,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_97,LUAD,16,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_A1,BRCA,18,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_A2,BRCA,116,1.0
adam,Conch_v15,FedAvg,TCGA-COAD_A6,COAD,76,0.8666666666666666
adam,Conch_v15,FedAvg,TCGA-BRCA_A7,BRCA,47,0.8636363636363636
adam,Conch_v15,FedAvg,TCGA-BRCA_A8,BRCA,116,0.9944444444444445
adam,Conch_v15,FedAvg,TCGA-COAD_AA,COAD,255,0.8814814814814815
adam,Conch_v15,FedAvg,TCGA-BRCA_AC,BRCA,35,0.8153846153846155
adam,Conch_v15,FedAvg,TCGA-COAD_AD,COAD,12,0.4
adam,Conch_v15,FedAvg,TCGA-BRCA_AN,BRCA,54,0.9411764705882353
adam,Conch_v15,FedAvg,TCGA-BRCA_AO,BRCA,59,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_AQ,BRCA,9,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_AR,BRCA,58,1.0
adam,Conch_v15,FedAvg,TCGA-COAD_AY,COAD,10,1.0
adam,Conch_v15,FedAvg,TCGA-COAD_AZ,COAD,26,0.8
adam,Conch_v15,FedAvg,TCGA-BRCA_B6,BRCA,68,0.9739130434782608
adam,Conch_v15,FedAvg,TCGA-HNSC_BA,HNSC,21,0.5428571428571429
adam,Conch_v15,FedAvg,TCGA-HNSC_BB,HNSC,14,0.6
adam,Conch_v15,FedAvg,TCGA-SKCM_BF,SKCM,13,0.96
adam,Conch_v15,FedAvg,TCGA-BRCA_BH,BRCA,160,0.9960000000000001
adam,Conch_v15,FedAvg,TCGA-STAD_BR,STAD,161,0.7833333333333333
adam,Conch_v15,FedAvg,TCGA-CESC_C5,CESC,43,0.7384615384615384
adam,Conch_v15,FedAvg,TCGA-BRCA_C8,BRCA,46,0.9777777777777779
adam,Conch_v15,FedAvg,TCGA-COAD_CA,COAD,13,0.15
adam,Conch_v15,FedAvg,TCGA-STAD_CD,STAD,35,0.7272727272727273
adam,Conch_v15,FedAvg,TCGA-STAD_CG,STAD,56,0.24444444444444446
adam,Conch_v15,FedAvg,TCGA-COAD_CK,COAD,15,0.8571428571428571
adam,Conch_v15,FedAvg,TCGA-COAD_CM,COAD,48,0.9111111111111112
adam,Conch_v15,FedAvg,TCGA-HNSC_CN,HNSC,42,0.8461538461538461
adam,Conch_v15,FedAvg,TCGA-HNSC_CQ,HNSC,26,0.9777777777777779
adam,Conch_v15,FedAvg,TCGA-LGG_CS,LGG,14,1.0
adam,Conch_v15,FedAvg,TCGA-HNSC_CV,HNSC,94,0.8642857142857142
adam,Conch_v15,FedAvg,TCGA-COAD_D5,COAD,37,0.9400000000000001
adam,Conch_v15,FedAvg,TCGA-HNSC_D6,HNSC,20,0.8
adam,Conch_v15,FedAvg,TCGA-STAD_D7,STAD,41,0.41428571428571426
adam,Conch_v15,FedAvg,TCGA-BRCA_D8,BRCA,59,0.9882352941176471
adam,Conch_v15,FedAvg,TCGA-SKCM_D9,SKCM,8,0.5
adam,Conch_v15,FedAvg,TCGA-SKCM_DA,SKCM,16,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_DB,LGG,38,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_DH,LGG,10,1.0
adam,Conch_v15,FedAvg,TCGA-COAD_DM,COAD,17,0.6
adam,Conch_v15,FedAvg,TCGA-HNSC_DQ,HNSC,10,0.4
adam,Conch_v15,FedAvg,TCGA-CESC_DS,CESC,7,0.26666666666666666
adam,Conch_v15,FedAvg,TCGA-LGG_DU,LGG,60,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_E1,LGG,15,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_E2,BRCA,70,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_E9,BRCA,44,0.9538461538461538
adam,Conch_v15,FedAvg,TCGA-CESC_EA,CESC,18,0.9666666666666666
adam,Conch_v15,FedAvg,TCGA-SKCM_EB,SKCM,32,0.890909090909091
adam,Conch_v15,FedAvg,TCGA-SKCM_EE,SKCM,60,0.8947368421052632
adam,Conch_v15,FedAvg,TCGA-SKCM_ER,SKCM,27,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_EW,BRCA,30,1.0
adam,Conch_v15,FedAvg,TCGA-COAD_F4,COAD,21,0.425
adam,Conch_v15,FedAvg,TCGA-HNSC_F7,HNSC,9,0.8
adam,Conch_v15,FedAvg,TCGA-PAAD_FB,PAAD,11,0.36
adam,Conch_v15,FedAvg,TCGA-LGG_FG,LGG,46,1.0
adam,Conch_v15,FedAvg,TCGA-STAD_FP,STAD,9,0.6666666666666666
adam,Conch_v15,FedAvg,TCGA-SKCM_FR,SKCM,7,1.0
adam,Conch_v15,FedAvg,TCGA-CESC_FU,CESC,10,0.6
adam,Conch_v15,FedAvg,TCGA-COAD_G4,COAD,33,0.49230769230769234
adam,Conch_v15,FedAvg,TCGA-BRCA_GM,BRCA,14,1.0
adam,Conch_v15,FedAvg,TCGA-SKCM_GN,SKCM,7,1.0
adam,Conch_v15,FedAvg,TCGA-HNSC_HD,HNSC,10,0.75
adam,Conch_v15,FedAvg,TCGA-STAD_HF,STAD,7,0.6
adam,Conch_v15,FedAvg,TCGA-LGG_HT,LGG,207,1.0
adam,Conch_v15,FedAvg,TCGA-STAD_HU,STAD,26,0.3
adam,Conch_v15,FedAvg,TCGA-LGG_HW,LGG,10,1.0
adam,Conch_v15,FedAvg,TCGA-PAAD_HZ,PAAD,21,0.5142857142857142
adam,Conch_v15,FedAvg,TCGA-PAAD_IB,PAAD,27,0.6222222222222222
adam,Conch_v15,FedAvg,TCGA-STAD_IN,STAD,13,0.5333333333333333
adam,Conch_v15,FedAvg,TCGA-HNSC_IQ,HNSC,9,1.0
adam,Conch_v15,FedAvg,TCGA-BRCA_LL,BRCA,13,1.0
adam,Conch_v15,FedAvg,TCGA-LUAD_MP,LUAD,13,0.8
adam,Conch_v15,FedAvg,TCGA-CESC_MY,CESC,7,0.36
adam,Conch_v15,FedAvg,TCGA-BRCA_OL,BRCA,16,1.0
adam,Conch_v15,FedAvg,TCGA-HNSC_P3,HNSC,10,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_P5,LGG,9,1.0
adam,Conch_v15,FedAvg,TCGA-CESC_Q1,CESC,7,0.9333333333333332
adam,Conch_v15,FedAvg,TCGA-LGG_QH,LGG,14,1.0
adam,Conch_v15,FedAvg,TCGA-HNSC_QK,HNSC,15,0.8400000000000001
adam,Conch_v15,FedAvg,TCGA-LGG_R8,LGG,16,1.0
adam,Conch_v15,FedAvg,TCGA-STAD_RD,STAD,9,0.95
adam,Conch_v15,FedAvg,TCGA-BRCA_S3,BRCA,7,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_S9,LGG,33,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_TM,LGG,17,1.0
adam,Conch_v15,FedAvg,TCGA-LGG_TQ,LGG,12,1.0
adam,Conch_v15,FedAvg,TCGA-HNSC_UF,HNSC,12,0.9199999999999999
adam,Conch_v15,FedAvg,TCGA-LGG_VM,LGG,43,1.0
adam,Conch_v15,FedAvg,TCGA-STAD_VQ,STAD,46,0.5466666666666666
adam,Conch_v15,FedAvg,TCGA-CESC_VS,CESC,37,0.7666666666666667
adam,Conch_v15,FedAvg,TCGA-PAAD_XD,PAAD,4,0.52
adam,Conch_v15,FedAvg,TCGA-CESC_ZJ,CESC,11,0.75
adam,Conch_v15,FedBN,TCGA-LUAD_05,LUAD,16,0.0
adam,Conch_v15,FedBN,TCGA-PAAD_2J,PAAD,11,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_38,LUAD,7,0.0
adam,Conch_v15,FedBN,TCGA-PAAD_3A,PAAD,11,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_44,LUAD,31,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_49,LUAD,47,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_50,LUAD,12,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_55,LUAD,63,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_64,LUAD,8,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_69,LUAD,10,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_73,LUAD,8,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_75,LUAD,11,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_78,LUAD,21,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_86,LUAD,23,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_95,LUAD,7,0.0
adam,Conch_v15,FedBN,TCGA-LUAD_97,LUAD,16,0.0
adam,Conch_v15,FedBN,TCGA-BRCA_A1,BRCA,18,0.325
adam,Conch_v15,FedBN,TCGA-BRCA_A2,BRCA,116,0.5421052631578946
adam,Conch_v15,FedBN,TCGA-COAD_A6,COAD,76,0.6583333333333333
adam,Conch_v15,FedBN,TCGA-BRCA_A7,BRCA,47,0.42727272727272725
adam,Conch_v15,FedBN,TCGA-BRCA_A8,BRCA,116,0.5777777777777778
adam,Conch_v15,FedBN,TCGA-COAD_AA,COAD,255,0.819753086419753
adam,Conch_v15,FedBN,TCGA-BRCA_AC,BRCA,35,0.3846153846153847
adam,Conch_v15,FedBN,TCGA-COAD_AD,COAD,12,0.6
adam,Conch_v15,FedBN,TCGA-BRCA_AN,BRCA,54,0.411764705882353
adam,Conch_v15,FedBN,TCGA-BRCA_AO,BRCA,59,0.5619047619047619
adam,Conch_v15,FedBN,TCGA-BRCA_AQ,BRCA,9,0.5
adam,Conch_v15,FedBN,TCGA-BRCA_AR,BRCA,58,0.52
adam,Conch_v15,FedBN,TCGA-COAD_AY,COAD,10,0.8
adam,Conch_v15,FedBN,TCGA-COAD_AZ,COAD,26,0.78
adam,Conch_v15,FedBN,TCGA-BRCA_B6,BRCA,68,0.5304347826086956
adam,Conch_v15,FedBN,TCGA-HNSC_BA,HNSC,21,0.0
adam,Conch_v15,FedBN,TCGA-HNSC_BB,HNSC,14,0.0
adam,Conch_v15,FedBN,TCGA-SKCM_BF,SKCM,13,0.0
adam,Conch_v15,FedBN,TCGA-BRCA_BH,BRCA,160,0.756
adam,Conch_v15,FedBN,TCGA-STAD_BR,STAD,161,0.39999999999999997
adam,Conch_v15,FedBN,TCGA-CESC_C5,CESC,43,0.015384615384615385
adam,Conch_v15,FedBN,TCGA-BRCA_C8,BRCA,46,0.44444444444444436
adam,Conch_v15,FedBN,TCGA-COAD_CA,COAD,13,0.3
adam,Conch_v15,FedBN,TCGA-STAD_CD,STAD,35,0.27272727272727276
adam,Conch_v15,FedBN,TCGA-STAD_CG,STAD,56,0.35555555555555557
adam,Conch_v15,FedBN,TCGA-COAD_CK,COAD,15,0.7142857142857143
adam,Conch_v15,FedBN,TCGA-COAD_CM,COAD,48,0.711111111111111
adam,Conch_v15,FedBN,TCGA-HNSC_CN,HNSC,42,0.0
adam,Conch_v15,FedBN,TCGA-HNSC_CQ,HNSC,26,0.0
adam,Conch_v15,FedBN,TCGA-LGG_CS,LGG,14,0.2
adam,Conch_v15,FedBN,TCGA-HNSC_CV,HNSC,94,0.0
adam,Conch_v15,FedBN,TCGA-COAD_D5,COAD,37,0.78
adam,Conch_v15,FedBN,TCGA-HNSC_D6,HNSC,20,0.0
adam,Conch_v15,FedBN,TCGA-STAD_D7,STAD,41,0.17142857142857143
adam,Conch_v15,FedBN,TCGA-BRCA_D8,BRCA,59,0.5647058823529412
adam,Conch_v15,FedBN,TCGA-SKCM_D9,SKCM,8,0.0
adam,Conch_v15,FedBN,TCGA-SKCM_DA,SKCM,16,0.04
adam,Conch_v15,FedBN,TCGA-LGG_DB,LGG,38,0.24285714285714283
adam,Conch_v15,FedBN,TCGA-LGG_DH,LGG,10,0.3
adam,Conch_v15,FedBN,TCGA-COAD_DM,COAD,17,0.375
adam,Conch_v15,FedBN,TCGA-HNSC_DQ,HNSC,10,0.0
adam,Conch_v15,FedBN,TCGA-CESC_DS,CESC,7,0.0
adam,Conch_v15,FedBN,TCGA-LGG_DU,LGG,60,0.2777777777777778
adam,Conch_v15,FedBN,TCGA-LGG_E1,LGG,15,0.27999999999999997
adam,Conch_v15,FedBN,TCGA-BRCA_E2,BRCA,70,0.44761904761904764
adam,Conch_v15,FedBN,TCGA-BRCA_E9,BRCA,44,0.5076923076923078
adam,Conch_v15,FedBN,TCGA-CESC_EA,CESC,18,0.1
adam,Conch_v15,FedBN,TCGA-SKCM_EB,SKCM,32,0.03636363636363636
adam,Conch_v15,FedBN,TCGA-SKCM_EE,SKCM,60,0.0
adam,Conch_v15,FedBN,TCGA-SKCM_ER,SKCM,27,0.0
adam,Conch_v15,FedBN,TCGA-BRCA_EW,BRCA,30,0.6222222222222222
adam,Conch_v15,FedBN,TCGA-COAD_F4,COAD,21,0.525
adam,Conch_v15,FedBN,TCGA-HNSC_F7,HNSC,9,0.0
adam,Conch_v15,FedBN,TCGA-PAAD_FB,PAAD,11,0.0
adam,Conch_v15,FedBN,TCGA-LGG_FG,LGG,46,0.35
adam,Conch_v15,FedBN,TCGA-STAD_FP,STAD,9,0.13333333333333333
adam,Conch_v15,FedBN,TCGA-SKCM_FR,SKCM,7,0.0
adam,Conch_v15,FedBN,TCGA-CESC_FU,CESC,10,0.1
adam,Conch_v15,FedBN,TCGA-COAD_G4,COAD,33,0.5538461538461539
adam,Conch_v15,FedBN,TCGA-BRCA_GM,BRCA,14,0.5
adam,Conch_v15,FedBN,TCGA-SKCM_GN,SKCM,7,0.0
adam,Conch_v15,FedBN,TCGA-HNSC_HD,HNSC,10,0.0
adam,Conch_v15,FedBN,TCGA-STAD_HF,STAD,7,0.3
adam,Conch_v15,FedBN,TCGA-LGG_HT,LGG,207,0.4950819672131147
adam,Conch_v15,FedBN,TCGA-STAD_HU,STAD,26,0.15
adam,Conch_v15,FedBN,TCGA-LGG_HW,LGG,10,0.2
adam,Conch_v15,FedBN,TCGA-PAAD_HZ,PAAD,21,0.0
adam,Conch_v15,FedBN,TCGA-PAAD_IB,PAAD,27,0.0
adam,Conch_v15,FedBN,TCGA-STAD_IN,STAD,13,0.2
adam,Conch_v15,FedBN,TCGA-HNSC_IQ,HNSC,9,0.0
adam,Conch_v15,FedBN,TCGA-BRCA_LL,BRCA,13,0.52
adam,Conch_v15,FedBN,TCGA-LUAD_MP,LUAD,13,0.0
adam,Conch_v15,FedBN,TCGA-CESC_MY,CESC,7,0.04
adam,Conch_v15,FedBN,TCGA-BRCA_OL,BRCA,16,0.39999999999999997
adam,Conch_v15,FedBN,TCGA-HNSC_P3,HNSC,10,0.0
adam,Conch_v15,FedBN,TCGA-LGG_P5,LGG,9,0.2
adam,Conch_v15,FedBN,TCGA-CESC_Q1,CESC,7,0.0
adam,Conch_v15,FedBN,TCGA-LGG_QH,LGG,14,0.2
adam,Conch_v15,FedBN,TCGA-HNSC_QK,HNSC,15,0.0
adam,Conch_v15,FedBN,TCGA-LGG_R8,LGG,16,0.28181818181818186
adam,Conch_v15,FedBN,TCGA-STAD_RD,STAD,9,0.15
adam,Conch_v15,FedBN,TCGA-BRCA_S3,BRCA,7,0.6
adam,Conch_v15,FedBN,TCGA-LGG_S9,LGG,33,0.2
adam,Conch_v15,FedBN,TCGA-LGG_TM,LGG,17,0.3
adam,Conch_v15,FedBN,TCGA-LGG_TQ,LGG,12,0.32
adam,Conch_v15,FedBN,TCGA-HNSC_UF,HNSC,12,0.04
adam,Conch_v15,FedBN,TCGA-LGG_VM,LGG,43,0.26666666666666666
adam,Conch_v15,FedBN,TCGA-STAD_VQ,STAD,46,0.18666666666666668
adam,Conch_v15,FedBN,TCGA-CESC_VS,CESC,37,0.0
adam,Conch_v15,FedBN,TCGA-PAAD_XD,PAAD,4,0.0
adam,Conch_v15,FedBN,TCGA-CESC_ZJ,CESC,11,0.0
adam,Conch_v15,FedProx,TCGA-LUAD_05,LUAD,16,1.0
adam,Conch_v15,FedProx,TCGA-PAAD_2J,PAAD,11,0.8
adam,Conch_v15,FedProx,TCGA-LUAD_38,LUAD,7,1.0
adam,Conch_v15,FedProx,TCGA-PAAD_3A,PAAD,11,0.56
adam,Conch_v15,FedProx,TCGA-LUAD_44,LUAD,31,0.9399999999999998
adam,Conch_v15,FedProx,TCGA-LUAD_49,LUAD,47,0.9939393939393939
adam,Conch_v15,FedProx,TCGA-LUAD_50,LUAD,12,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_55,LUAD,63,0.9894736842105264
adam,Conch_v15,FedProx,TCGA-LUAD_64,LUAD,8,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_69,LUAD,10,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_73,LUAD,8,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_75,LUAD,11,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_78,LUAD,21,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_86,LUAD,23,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_95,LUAD,7,1.0
adam,Conch_v15,FedProx,TCGA-LUAD_97,LUAD,16,1.0
adam,Conch_v15,FedProx,TCGA-BRCA_A1,BRCA,18,1.0
adam,Conch_v15,FedProx,TCGA-BRCA_A2,BRCA,116,1.0
adam,Conch_v15,FedProx,TCGA-COAD_A6,COAD,76,0.8666666666666666
adam,Conch_v15,FedProx,TCGA-BRCA_A7,BRCA,47,0.8818181818181818
adam,Conch_v15,FedProx,TCGA-BRCA_A8,BRCA,116,0.9944444444444445
adam,Conch_v15,FedProx,TCGA-COAD_AA,COAD,255,0.888888888888889
adam,Conch_v15,FedProx,TCGA-BRCA_AC,BRCA,35,0.8307692307692307
adam,Conch_v15,FedProx,TCGA-COAD_AD,COAD,12,0.45
adam,Conch_v15,FedProx,TCGA-BRCA_AN,BRCA,54,0.9647058823529413
adam,Conch_v15,FedProx,TCGA-BRCA_AO,BRCA,59,1.0
adam,Conch_v15,FedProx,TCGA-BRCA_AQ,BRCA,9,1.0
adam,Conch_v15,FedProx,TCGA-BRCA_AR,BRCA,58,1.0
adam,Conch_v15,FedProx,TCGA-COAD_AY,COAD,10,1.0
adam,Conch_v15,FedProx,TCGA-COAD_AZ,COAD,26,0.7799999999999999
adam,Conch_v15,FedProx,TCGA-BRCA_B6,BRCA,68,0.9826086956521738
adam,Conch_v15,FedProx,TCGA-HNSC_BA,HNSC,21,0.6285714285714286
adam,Conch_v15,FedProx,TCGA-HNSC_BB,HNSC,14,0.64
adam,Conch_v15,FedProx,TCGA-SKCM_BF,SKCM,13,1.0
adam,Conch_v15,FedProx,TCGA-BRCA_BH,BRCA,160,0.9879999999999999
adam,Conch_v15,FedProx,TCGA-STAD_BR,STAD,161,0.75
adam,Conch_v15,FedProx,TCGA-CESC_C5,CESC,43,0.5846153846153845
adam,Conch_v15,FedProx,TCGA-BRCA_C8,BRCA,46,0.9777777777777779
adam,Conch_v15,FedProx,TCGA-COAD_CA,COAD,13,0.15
adam,Conch_v15,FedProx,TCGA-STAD_CD,STAD,35,0.7090909090909092
adam,Conch_v15,FedProx,TCGA-STAD_CG,STAD,56,0.3333333333333333
adam,Conch_v15,FedProx,TCGA-COAD_CK,COAD,15,0.8571428571428571
adam,Conch_v15,FedProx,TCGA-COAD_CM,COAD,48,0.9
adam,Conch_v15,FedProx,TCGA-HNSC_CN,HNSC,42,0.9384615384615385
adam,Conch_v15,FedProx,TCGA-HNSC_CQ,HNSC,26,1.0
adam,Conch_v15,FedProx,TCGA-LGG_CS,LGG,14,1.0
adam,Conch_v15,FedProx,TCGA-HNSC_CV,HNSC,94,0.9071428571428571
adam,Conch_v15,FedProx,TCGA-COAD_D5,COAD,37,0.9199999999999999
adam,Conch_v15,FedProx,TCGA-HNSC_D6,HNSC,20,0.8
adam,Conch_v15,FedProx,TCGA-STAD_D7,STAD,41,0.38571428571428573
adam,Conch_v15,FedProx,TCGA-BRCA_D8,BRCA,59,1.0
adam,Conch_v15,FedProx,TCGA-SKCM_D9,SKCM,8,0.5
adam,Conch_v15,FedProx,TCGA-SKCM_DA,SKCM,16,1.0
adam,Conch_v15,FedProx,TCGA-LGG_DB,LGG,38,1.0
adam,Conch_v15,FedProx,TCGA-LGG_DH,LGG,10,1.0
